name,latitude,longitude,timestamp,heavy_metals,pesticides,ph
Kyiv,50.4501,30.5234,2024-11-20 17:40:06.483026,14.522507323268217,0.5854267561578362,6.322505780445274
Kyiv,50.4501,30.5234,2024-11-20 23:40:06.483026,14.778072632578741,0.5937141135839723,6.450892771067276
Kyiv,50.4501,30.5234,2024-11-21 05:40:06.483026,14.035532566431423,0.486090582574929,6.178437943708006
Kyiv,50.4501,30.5234,2024-11-21 11:40:06.483026,14.759561747655322,0.5869411345435208,6.755920360129793
Kyiv,50.4501,30.5234,2024-11-21 17:40:06.483026,15.858374462631836,0.21724759166056423,7.120679106926338
Kyiv,50.4501,30.5234,2024-11-21 23:40:06.483026,15.327276644288286,0.6499643582727358,6.306623918849907
Kyiv,50.4501,30.5234,2024-11-22 05:40:06.483026,15.580316999788968,0.5049533863615837,6.867179704659838
Kyiv,50.4501,30.5234,2024-11-22 11:40:06.483026,15.088425702663045,0.5382629670262661,6.241762338874391
Kyiv,50.4501,30.5234,2024-11-22 17:40:06.483026,13.724343017698988,0.495469198354331,6.340411562781728
Kyiv,50.4501,30.5234,2024-11-22 23:40:06.483026,15.07352331771128,0.6705253398801359,6.930107069551236
Kyiv,50.4501,30.5234,2024-11-23 05:40:06.483026,15.143628718434437,0.42831275709942523,6.464048288934187
Kyiv,50.4501,30.5234,2024-11-23 11:40:06.483026,15.495140958903963,0.6852607325875633,6.706095106020921
Kyiv,50.4501,30.5234,2024-11-23 17:40:06.483026,15.033249514440296,0.5808677710734851,6.41916172736015
Kyiv,50.4501,30.5234,2024-11-23 23:40:06.483026,14.670021485599387,0.6069300244404936,5.959179310994556
Kyiv,50.4501,30.5234,2024-11-24 05:40:06.483026,15.010613027781062,0.5151627616268495,7.20122354092311
Kyiv,50.4501,30.5234,2024-11-24 11:40:06.483026,14.893378316996106,0.42067735119139527,6.4349680561296045
Kyiv,50.4501,30.5234,2024-11-24 17:40:06.483026,15.330624711820258,0.647962585398916,6.5468352633563525
Kyiv,50.4501,30.5234,2024-11-24 23:40:06.483026,15.024609871063758,0.5894605138868829,6.28024168405636
Kyiv,50.4501,30.5234,2024-11-25 05:40:06.483026,14.582317033361347,0.6978858740965943,6.734039487174052
Kyiv,50.4501,30.5234,2024-11-25 11:40:06.483026,15.36512630459982,0.5457451731538369,6.71197589262694
Kyiv,50.4501,30.5234,2024-11-25 17:40:06.483026,14.71653604808285,0.5265941197826995,6.032823598216583
Kyiv,50.4501,30.5234,2024-11-25 23:40:06.483026,14.932253287589385,0.7107154579542551,6.5513298761914625
Kyiv,50.4501,30.5234,2024-11-26 05:40:06.483026,14.86257772965627,0.7664801003870421,6.763130300757787
Kyiv,50.4501,30.5234,2024-11-26 11:40:06.483026,15.217431620749934,0.5796038735540036,6.860131060001909
Kyiv,50.4501,30.5234,2024-11-26 17:40:06.483026,14.4174602523183,0.506766050261737,6.693934693171344
Kyiv,50.4501,30.5234,2024-11-26 23:40:06.483026,15.1234354695798,0.6664614424548734,6.720301240479716
Kyiv,50.4501,30.5234,2024-11-27 05:40:06.483026,15.65187853953942,0.5633665485845988,6.337971888123982
Kyiv,50.4501,30.5234,2024-11-27 11:40:06.483026,15.163820307423222,0.6520485506323247,6.13128838941741
Kyiv,50.4501,30.5234,2024-11-27 17:40:06.483026,14.786493234562643,0.5695415089645047,6.406737855536914
Kyiv,50.4501,30.5234,2024-11-27 23:40:06.483026,14.941653529462382,0.7552102740135556,6.124470384015823
Kyiv,50.4501,30.5234,2024-11-28 05:40:06.483026,15.276622070687639,0.5321923675414048,6.278290674198476
Kyiv,50.4501,30.5234,2024-11-28 11:40:06.483026,15.413163457300117,0.6535191633433989,6.2738068113838645
Kyiv,50.4501,30.5234,2024-11-28 17:40:06.483026,15.889247145196395,0.5599130659904299,6.2177886433157665
Kyiv,50.4501,30.5234,2024-11-28 23:40:06.483026,14.328669004054705,0.5839416139376096,6.65968587632418
Kyiv,50.4501,30.5234,2024-11-29 05:40:06.483026,15.277518081245235,0.5741874076761859,6.196181820976133
Kyiv,50.4501,30.5234,2024-11-29 11:40:06.483026,15.24275171860293,0.6925459343187377,7.050674131356825
Kyiv,50.4501,30.5234,2024-11-29 17:40:06.483026,15.120929231575618,0.7138048013559027,6.796745012042772
Kyiv,50.4501,30.5234,2024-11-29 23:40:06.483026,15.336279171283364,0.6810166992675678,6.856848120365048
Kyiv,50.4501,30.5234,2024-11-30 05:40:06.483026,15.048039044533402,0.6177095180024187,6.293253123160595
Kyiv,50.4501,30.5234,2024-11-30 11:40:06.483026,14.667644770009804,0.6457813959899714,6.560088969439187
Kyiv,50.4501,30.5234,2024-11-30 17:40:06.483026,15.278056107145714,0.7247813166835877,6.187131591918286
Kyiv,50.4501,30.5234,2024-11-30 23:40:06.483026,15.500158740307057,0.7311760837890539,6.5652067382335915
Kyiv,50.4501,30.5234,2024-12-01 05:40:06.483026,15.156109639725905,0.3724428857351952,5.969683740618384
Kyiv,50.4501,30.5234,2024-12-01 11:40:06.483026,15.713669623338054,0.6174632751146374,6.818689064573389
Kyiv,50.4501,30.5234,2024-12-01 17:40:06.483026,15.069528146460422,0.6254639380123207,6.3065314028485355
Kyiv,50.4501,30.5234,2024-12-01 23:40:06.483026,15.422734521271602,0.7180084424942021,6.590853451780169
Kyiv,50.4501,30.5234,2024-12-02 05:40:06.483026,14.405801283376306,0.6475882807263682,6.646542245309544
Kyiv,50.4501,30.5234,2024-12-02 11:40:06.483026,16.322106133861105,0.7293544487575154,6.33381078639179
Kyiv,50.4501,30.5234,2024-12-02 17:40:06.483026,15.091314840192698,0.5527291185793339,6.260521721340279
Kyiv,50.4501,30.5234,2024-12-02 23:40:06.483026,14.96522145692826,0.6897478350723266,6.463937679561286
Kyiv,50.4501,30.5234,2024-12-03 05:40:06.483026,15.080645294995874,0.7568980063899762,6.740889705142253
Kyiv,50.4501,30.5234,2024-12-03 11:40:06.483026,14.743331187608055,0.5225618490560068,6.455904371413483
Kyiv,50.4501,30.5234,2024-12-03 17:40:06.483026,14.637663236611523,0.9244745838410628,6.680887335789016
Kyiv,50.4501,30.5234,2024-12-03 23:40:06.483026,15.246637849560202,2.3858883210805493,6.738227461749938
Kyiv,50.4501,30.5234,2024-12-04 05:40:06.483026,15.287363545297287,0.6794270669427285,6.442264135471724
Kyiv,50.4501,30.5234,2024-12-04 11:40:06.483026,15.34642922880486,0.5995218666795067,6.46619704957956
Kyiv,50.4501,30.5234,2024-12-04 17:40:06.483026,15.221701644560495,0.6679115933337698,6.541642213621622
Kyiv,50.4501,30.5234,2024-12-04 23:40:06.483026,15.201305720521184,0.6968440390306796,6.842721387674783
Kyiv,50.4501,30.5234,2024-12-05 05:40:06.483026,14.645484175102705,0.7355597917275201,6.397015521711209
Kyiv,50.4501,30.5234,2024-12-05 11:40:06.483026,15.007505591544799,0.844575167789479,6.841325157748639
Kyiv,50.4501,30.5234,2024-12-05 17:40:06.483026,15.335990592017739,0.6499003731197063,6.576538235578392
Kyiv,50.4501,30.5234,2024-12-05 23:40:06.483026,14.990141218142458,0.7567677091355663,6.2790167199477445
Kyiv,50.4501,30.5234,2024-12-06 05:40:06.483026,15.409749818651619,0.5742254612808305,6.487401844631419
Kyiv,50.4501,30.5234,2024-12-06 11:40:06.483026,15.200209548597098,0.6650648849738143,6.163809789438892
Kyiv,50.4501,30.5234,2024-12-06 17:40:06.483026,15.200498041405417,0.7470379277331559,6.0961978185159955
Kyiv,50.4501,30.5234,2024-12-06 23:40:06.483026,15.379731349662576,0.7814182683656538,6.682054774566217
Kyiv,50.4501,30.5234,2024-12-07 05:40:06.483026,15.522802223023335,0.639878820948858,6.739330676391432
Kyiv,50.4501,30.5234,2024-12-07 11:40:06.483026,15.638369785214872,0.674017005815069,6.4900928760869245
Kyiv,50.4501,30.5234,2024-12-07 17:40:06.483026,16.280003712055873,0.8670297888254024,6.514304410215851
Kyiv,50.4501,30.5234,2024-12-07 23:40:06.483026,15.724491287216779,0.8400265669268752,6.326970899808527
Kyiv,50.4501,30.5234,2024-12-08 05:40:06.483026,14.556490856762133,0.7475264242216837,6.550963827540327
Kyiv,50.4501,30.5234,2024-12-08 11:40:06.483026,14.758888738607473,0.5058443918396583,7.094443631259336
Kyiv,50.4501,30.5234,2024-12-08 17:40:06.483026,15.167597828889814,0.9834333641505213,6.80290901607605
Kyiv,50.4501,30.5234,2024-12-08 23:40:06.483026,14.927558482389493,0.7331209447512648,6.47718280132194
Kyiv,50.4501,30.5234,2024-12-09 05:40:06.483026,15.508355471176648,0.7066339689821727,6.451043193571724
Kyiv,50.4501,30.5234,2024-12-09 11:40:06.483026,15.565487464184256,0.6884136327045576,6.38708269856855
Kyiv,50.4501,30.5234,2024-12-09 17:40:06.483026,15.079513367424072,0.7810274517659613,6.076679793247871
Kyiv,50.4501,30.5234,2024-12-09 23:40:06.483026,15.920179683804491,0.784772098902424,6.355126145831482
Kyiv,50.4501,30.5234,2024-12-10 05:40:06.483026,16.05650848836244,0.8438814866889983,6.702269537751038
Kyiv,50.4501,30.5234,2024-12-10 11:40:06.483026,14.427554807690388,0.6588989094034325,6.220394520957492
Kyiv,50.4501,30.5234,2024-12-10 17:40:06.483026,14.623083922329691,0.7229234325419449,6.415982803644661
Kyiv,50.4501,30.5234,2024-12-10 23:40:06.483026,15.890190844947604,0.9598764576170458,6.164545657336143
Kyiv,50.4501,30.5234,2024-12-11 05:40:06.483026,15.78052680537075,0.7819108877389916,6.735633389016552
Kyiv,50.4501,30.5234,2024-12-11 11:40:06.483026,15.600973364052889,0.7448101055509594,6.1180305115585405
Kyiv,50.4501,30.5234,2024-12-11 17:40:06.483026,15.359145993464335,0.6704920707385411,6.677803372178551
Kyiv,50.4501,30.5234,2024-12-11 23:40:06.483026,15.306139832505522,0.8178189762674886,6.808592183021924
Kyiv,50.4501,30.5234,2024-12-12 05:40:06.483026,15.63001344744344,0.8728792692374227,6.402987246228658
Kyiv,50.4501,30.5234,2024-12-12 11:40:06.483026,15.453960844737015,0.8597681283717873,6.293922975362193
Kyiv,50.4501,30.5234,2024-12-12 17:40:06.483026,16.023585896378766,0.7489410205285751,6.642535386001522
Kyiv,50.4501,30.5234,2024-12-12 23:40:06.483026,15.033097740543406,0.8134377190911446,6.980727543687921
Kyiv,50.4501,30.5234,2024-12-13 05:40:06.483026,15.386705696131395,0.9469492744855199,6.902503268314996
Kyiv,50.4501,30.5234,2024-12-13 11:40:06.483026,15.826856877757695,0.889321673260018,6.477871867618284
Kyiv,50.4501,30.5234,2024-12-13 17:40:06.483026,15.467872499806145,0.7062463746933779,6.235045229155526
