name,latitude,longitude,timestamp,ph,nitrates,conductivity
Kyiv,50.4501,30.5234,2024-11-20 17:40:06.483026,7.270158162868709,11.247774662511146,425.8177179298221
Kyiv,50.4501,30.5234,2024-11-20 23:40:06.483026,6.681497492769505,9.195463360035902,377.10937005362797
Kyiv,50.4501,30.5234,2024-11-21 05:40:06.483026,7.2484463440122635,7.014870925971261,415.66291912736216
Kyiv,50.4501,30.5234,2024-11-21 11:40:06.483026,7.372970912334235,9.601623815337138,402.2344167892061
Kyiv,50.4501,30.5234,2024-11-21 17:40:06.483026,7.3951632359431505,7.795484740359301,375.2375409518178
Kyiv,50.4501,30.5234,2024-11-21 23:40:06.483026,6.892908914474721,12.216768615756749,411.63871426589117
Kyiv,50.4501,30.5234,2024-11-22 05:40:06.483026,6.460383925806358,12.351795935122288,382.38278922745326
Kyiv,50.4501,30.5234,2024-11-22 11:40:06.483026,7.316999709487114,8.119550454983669,422.88192634549824
Kyiv,50.4501,30.5234,2024-11-22 17:40:06.483026,7.028568964321576,12.396399428986818,387.5043838111124
Kyiv,50.4501,30.5234,2024-11-22 23:40:06.483026,7.028360522839233,7.833001891186416,372.03639209250116
Kyiv,50.4501,30.5234,2024-11-23 05:40:06.483026,6.819150503140789,13.104368058283633,432.82801375095244
Kyiv,50.4501,30.5234,2024-11-23 11:40:06.483026,7.166511025923671,9.91328007257449,405.99254284085976
Kyiv,50.4501,30.5234,2024-11-23 17:40:06.483026,7.1861431242995115,11.175629378456126,419.924805876389
Kyiv,50.4501,30.5234,2024-11-23 23:40:06.483026,7.610006733482011,13.178302893869965,385.7664119299628
Kyiv,50.4501,30.5234,2024-11-24 05:40:06.483026,6.381378855214046,11.494853793832174,365.17445313412566
Kyiv,50.4501,30.5234,2024-11-24 11:40:06.483026,6.658886384075059,10.055362913445853,436.72947095422137
Kyiv,50.4501,30.5234,2024-11-24 17:40:06.483026,7.371969538679919,12.093347128565805,403.311585096537
Kyiv,50.4501,30.5234,2024-11-24 23:40:06.483026,6.307360508641033,8.430553406287029,413.4817943781748
Kyiv,50.4501,30.5234,2024-11-25 05:40:06.483026,6.898864780404999,6.528944290135655,417.00123957363854
Kyiv,50.4501,30.5234,2024-11-25 11:40:06.483026,8.137834728021748,12.700437405270595,397.3759987062073
Kyiv,50.4501,30.5234,2024-11-25 17:40:06.483026,7.076908986961436,7.804525483106817,408.8228308891827
Kyiv,50.4501,30.5234,2024-11-25 23:40:06.483026,7.467764358977631,12.294958791012865,436.391632351661
Kyiv,50.4501,30.5234,2024-11-26 05:40:06.483026,6.515304215065656,10.75514927402773,404.07801291327337
Kyiv,50.4501,30.5234,2024-11-26 11:40:06.483026,7.468037235742317,10.465106229148311,423.7830332650351
Kyiv,50.4501,30.5234,2024-11-26 17:40:06.483026,7.037091277521831,8.625493654341094,365.3301452717593
Kyiv,50.4501,30.5234,2024-11-26 23:40:06.483026,7.303732388538754,9.636333039118469,427.8442799395924
Kyiv,50.4501,30.5234,2024-11-27 05:40:06.483026,7.410722216504798,10.58550318225018,375.14286439596526
Kyiv,50.4501,30.5234,2024-11-27 11:40:06.483026,6.982212050696031,10.976819021325996,425.984906460445
Kyiv,50.4501,30.5234,2024-11-27 17:40:06.483026,7.382695330720746,8.79494347102494,413.82302665399305
Kyiv,50.4501,30.5234,2024-11-27 23:40:06.483026,6.739721655014458,12.109640482981472,404.30554967286184
Kyiv,50.4501,30.5234,2024-11-28 05:40:06.483026,7.209541481065335,12.258090251888095,404.44564444847043
Kyiv,50.4501,30.5234,2024-11-28 11:40:06.483026,7.396011301327041,11.63284612996861,401.5961134595631
Kyiv,50.4501,30.5234,2024-11-28 17:40:06.483026,6.972224164485201,9.809033643340767,390.45054821679196
Kyiv,50.4501,30.5234,2024-11-28 23:40:06.483026,6.80290027960493,12.426630306588267,402.9574891882512
Kyiv,50.4501,30.5234,2024-11-29 05:40:06.483026,7.005517951024986,11.971114805214095,451.4511413961755
Kyiv,50.4501,30.5234,2024-11-29 11:40:06.483026,7.624074266529729,6.8420118431371115,433.5489041329272
Kyiv,50.4501,30.5234,2024-11-29 17:40:06.483026,7.5627355073479805,11.194178162172493,390.2953774627654
Kyiv,50.4501,30.5234,2024-11-29 23:40:06.483026,7.492321931975268,14.659109913529832,413.2817173017025
Kyiv,50.4501,30.5234,2024-11-30 05:40:06.483026,7.8031325375215035,12.757885252019706,410.0599339116545
Kyiv,50.4501,30.5234,2024-11-30 11:40:06.483026,7.202518996981984,13.142167409269417,405.5067124149125
Kyiv,50.4501,30.5234,2024-11-30 17:40:06.483026,7.270357500783459,9.454221297449223,388.50910607632426
Kyiv,50.4501,30.5234,2024-11-30 23:40:06.483026,6.402813821646709,11.128939924402179,417.6945342172044
Kyiv,50.4501,30.5234,2024-12-01 05:40:06.483026,6.835992536379554,10.532560729593321,425.9097618845708
Kyiv,50.4501,30.5234,2024-12-01 11:40:06.483026,7.404589053083347,10.915521458065466,392.5219438815484
Kyiv,50.4501,30.5234,2024-12-01 17:40:06.483026,7.547288635413122,9.912534933527702,448.5221638379464
Kyiv,50.4501,30.5234,2024-12-01 23:40:06.483026,6.682897432062541,8.49167856307248,440.0626440832526
Kyiv,50.4501,30.5234,2024-12-02 05:40:06.483026,7.162764288505845,11.112032530600128,420.79695566870345
Kyiv,50.4501,30.5234,2024-12-02 11:40:06.483026,8.063765748523725,9.443177530778657,385.41013370315545
Kyiv,50.4501,30.5234,2024-12-02 17:40:06.483026,7.164913397416639,12.197569987453367,418.28339751312217
Kyiv,50.4501,30.5234,2024-12-02 23:40:06.483026,7.777934204970685,10.985197991047041,416.10529232944174
Kyiv,50.4501,30.5234,2024-12-03 05:40:06.483026,7.338915346708563,7.2132137026820615,420.93915129635974
Kyiv,50.4501,30.5234,2024-12-03 11:40:06.483026,7.424547453641731,13.85227487806833,442.69544696562133
Kyiv,50.4501,30.5234,2024-12-03 17:40:06.483026,6.836208154413612,11.980248325726835,407.57659455787586
Kyiv,50.4501,30.5234,2024-12-03 23:40:06.483026,6.556419308269419,10.214651970825514,452.2623158685293
Kyiv,50.4501,30.5234,2024-12-04 05:40:06.483026,7.488963202695308,10.478755438348568,419.6453704314056
Kyiv,50.4501,30.5234,2024-12-04 11:40:06.483026,7.322841830570021,8.716216267703667,405.9153059652952
Kyiv,50.4501,30.5234,2024-12-04 17:40:06.483026,7.224227322818683,11.068528131713004,459.92118243442576
Kyiv,50.4501,30.5234,2024-12-04 23:40:06.483026,6.669157657739807,12.576608877185583,428.74032410519857
